剥き餌,#N/A,#N/A
箸休め,#N/A,#N/A
アントレプレナー,アントレプレナー,アントレプレナー
ｃａｒｒｉｅｒ,carrier,0
校合,校合,キョウゴウ
廃語,廃語,ハイゴ
本行,本行,ホンギョウ
ｐｏｒｔｅｒ,porter,0
作り置き,#N/A,#N/A
ブレティン,ブレティン,#N/A
穿山,穿山,センザン
潮路,塩路,シオジ
都邑,都邑,トユウ
篤信,篤信,トクシン
ｇｉｖｅｎ,given,0
ぐしょ濡れ,#N/A,#N/A
ストリーキング,ストリーキング,#N/A
フノリ,フノリ,0
みしみし,ミシミシ,ミシミシ
医する,医する,イスル
引き退く,引退く,ヒキノク
奥向き,#N/A,#N/A
家士,家士,カシ
崖道,#N/A,#N/A
官服,官服,カンプク
還幸,還幸,カンコウ
願い上げる,願い上げる,ネガイアゲル
玉の緒,玉の緒,タマノオ
金鵄,金鵄,キンシ
郡方,#N/A,#N/A
剣戟,剣戟,ケンゲキ
賢所,賢所,ケンショ
荒くれ男,#N/A,#N/A
合繊,合繊,ゴウセン
山猿,山猿,ヤマザル
市正,#N/A,#N/A
思い迷う,思い迷う,オモイマヨウ
車駕,シャガ,シャガ
弱兵,弱兵,ジャクヘイ
秋波,秋波,シュウハ
宿元,宿本,ヤドモト
出座,#N/A,#N/A
小卓,小卓,ショウタク
笑いこける,笑いこける,ワライコケル
情交,情交,ジョウコウ
織姫,織姫,オリヒメ
色子,いろこ,イロコ
寸刻,寸刻,スンコク
石塁,石塁,セキルイ
潜り門,#N/A,#N/A
掻っ捌く,かっさばく,カッサバク
即金,即金,ソッキン
他し,空し,アダシ
叩き折る,#N/A,#N/A
炭塵,炭塵,タンジン
短弓,短弓,タンキュウ
男客,#N/A,#N/A
弔使,弔使,チョウシ
釘隠し,釘隠し,クギカクシ
鉄漿,カネ,カネ
筒口,#N/A,#N/A
鳶色,トビ色,トビイロ
内室,内室,ナイシツ
日盛り,日盛り,ヒザカリ
入電,入電,ニュウデン
猫被り,猫かぶり,ネコカブリ
板間,板間,イタマ
皮帯,革帯,カワオビ
氷塊,氷塊,ヒョウカイ
錨鎖,錨鎖,ビョウサ
舞い狂う,舞い狂う,マイクルウ
宝山,宝山,ホウザン
夢告,夢告,ムコク
蘭館,蘭館,ランカン
流賊,#N/A,#N/A
力車,力車,リキシャ
嗅ぎ出す,かぎ出す,カギダス
瑾,瑾,0
睿,＊,エイ
縊り殺す,#N/A,#N/A
ｈｏｗｅｖｅｒ,however,0
ｓｈｉｎｋａｎｓｅｎ,shinkansen,0
数取り,数取り,カズトリ
腹子,原子,ハラコ
ｌａｖｉｅ,lavie,0
ｍｃ,ＭＣ,#N/A
ｓａｉｄ,said,0
ｓｕｐｒｅｍａｃｙ,supremacy,0
クラッシャー,クラッシャー,クラッシャー
ゲーマー,ゲーマー,ゲーマー
サムシング,サムシング,サムシング
ぶっちぎり,#N/A,#N/A
ローテ,ローテ,#N/A
楽部,楽部,ガクブ
漏電,漏電,ロウデン
ｔａｋｅｎ,taken,0
ジャーミー,ジャーミー,#N/A
スループ,スループ,#N/A
ぶらり,ぶらり,ブラリ
安座,安座,アンザ
逸物,逸物,イチモツ
乾漆,乾漆,カンシツ
勘状,勘状,カンジョウ
韓人,韓人,カンジン
脚夫,#N/A,#N/A
急電,急電,キュウデン
給ぶ,他部,タブ
激憤,激憤,ゲキフン
言祝ぎ,ことほぎ,コトホギ
差し遣わす,差し遣わす,サシツカワス
獣骨,#N/A,#N/A
城地,城地,ジョウチ
親里,親里,オヤザト
昔語り,昔語り,ムカシガタリ
槍持ち,槍持,ヤリモチ
孫息子,孫息子,マゴムスコ
大度,大度,タイド
喋り合う,#N/A,#N/A
長煩い,長患い,ナガワズライ
釘抜き,釘貫,クギヌキ
半籬,#N/A,#N/A
平皿,平皿,ヒラザラ
与太郎,与太郎,ヨタロウ
慮外,慮外,リョガイ
量程,量程,リョウテイ
令息,令息,レイソク
藁沓,藁沓,ワラグツ
僭上,＊,センジョウ
凛冽,りんれつ,リンレツ
瓊,瓊,0
ハーメルン,ハーメルン,0
遺愛,遺愛,イアイ
器形,器形,キケイ
女声,女声,ジョセイ
星影,星影,ホシカゲ
呑,ドン,ドン
箸置き,#N/A,#N/A
方伯,方伯,ホウハク
蘭方,蘭方,ランポウ
メスティソ,メスティソ,メスティソ
魚眼,魚眼,ギョガン
ａｒｍｙ,army,0
タキン,タキン,#N/A
ガツ,ガツ,#N/A
未分,未分,ミブン
ペンテコステ,ペンテコステ,ペンテコステ
乙墓,乙墓,イツボ
フローズン,フローズン,フローズン
防炎,防炎,ボウエン
ｐｅｒｆｏｒｍａｎｃｅ,performance,0
層間,層間,ソウカン
ｐｉｅｃｅ,piece,0
ｚｅｒｏ,zero,0
タープ,タープ,#N/A
テーパー,テーパー,#N/A
ベータ,ベータ,ベータ
ポリゴン,ポリゴン,ポリゴン
マウンティング,マウンティング,マウンティング
右投げ,#N/A,#N/A
欠場,欠場,ケツジョウ
耳下,耳下,ジカ
初球,初球,ショキュウ
色止め,#N/A,#N/A
全頭,全頭,ゼントウ
粗びき,#N/A,#N/A
断線,断線,ダンセン
皮内,皮内,ヒナイ
豹柄,#N/A,#N/A
鷺鶿,鷺鶿,ロジ
六欲,#N/A,#N/A
雑則,雑則,ザッソク
弁公,弁公,ベンコウ
明許,#N/A,#N/A
師管,師管,シカン
防潮,防潮,ボウチョウ
挂甲,＊,ケイコウ
うまうま,うまうま,ウマウマ
カクタス,カクタス,#N/A
むくつけし,#N/A,#N/A
遺髪,遺髪,イハツ
猿猴,猿猴,エンコウ
回峰,回峰,カイホウ
山吹色,山吹色,ヤマブキイロ
姉娘,姉娘,アネムスメ
煮え湯,煮え湯,ニエユ
衆道,衆道,シュドウ
宿酔,宿酔,シュクスイ
女客,#N/A,#N/A
飾り職,#N/A,#N/A
色欲,色欲,シキヨク
酔余,酔余,スイヨ
絶え入る,絶え入る,タエイル
年期,年期,ネンキ
反り身,反り身,ソリミ
舞い収める,舞い納める,マイオサメル
物の具,物の具,モノノグ
木偶の坊,でくの坊,デクノボウ
夕月,夕月,ユウヅキ
鱗形,#N/A,#N/A
令名,令名,レイメイ
恍け,とぼけ,トボケ
爛,爛,0
異者,異者,コトモノ
可愛子,#N/A,#N/A
帰寮,帰寮,キリョウ
食い破る,食い破る,クイヤブル
逃げ走る,#N/A,#N/A
邦字,邦字,ホウジ
ｒｅａｓｏｎ,reason,0
思い沈む,思い沈む,オモイシズム
亜麻仁,#N/A,#N/A
錯雑,錯雑,サクザツ
傘屋,笠谷,カサヤ
取り捨てる,取り捨てる,トリステル
書聖,書聖,ショセイ
心肝,心肝,シンカン
早稲,早生,ワセ
片腹,形原,カタハラ
豊麗,豊麗,ホウレイ
蔗,＊,ショ
襠,町,マチ
クロマトグラフ,クロマトグラフ,#N/A
バックラッシュ,バックラッシュ,#N/A
艦種,艦種,カンシュ
バジャ,バジャ,#N/A
擾乱,擾乱,ジョウラン
同港,同港,ドウコウ
数論,#N/A,#N/A
傘寿,傘寿,サンジュ
ｅｉｎｅｓ,eines,0
ステーツマン,ステーツマン,ステーツマン
他省,他省,タショウ
油井,油井,ユセイ
ジュート,ジュート,ジュート
ｍｉｌｌｅｒ,miller,0
腹臥,腹臥,フクガ
喀出,#N/A,#N/A
ｈｙｂｒｉｄ,hybrid,0
エバリューション,エバリューション,#N/A
ボケーショナル,ボケーショナル,#N/A
記数,記数,キスウ
車長,車長,シャチョウ
テッ,テッ,0
秋作,秋作,アキサク
輪部,輪部,リンブ
ｄｉｓｅａｓｅ,disease,0
ｔｅｃｈｎｉｑｕｅ,technique,0
ｃｄｃ,ＣＤＣ,#N/A
冷汁,#N/A,#N/A
ｉｆｓ,ＩＦＳ,#N/A
デレギュレーション,デレギュレーション,デレギュレーション
支川,支川,シセン
ボート鱻vote,ボート,ボート
ｄｅｆｉｎｅｄ,defined,0
刺し通す,#N/A,#N/A
慈しみ深い,#N/A,#N/A
親疎,親疎,シンソ
岩層,岩層,ガンソウ
ｍａｔｔｅｒ,matter,0
スム,住む,スム
フェルキッシュ,フェルキッシュ,#N/A
廓然,廓然,カクゼン
学統,学統,ガクトウ
皇恩,皇恩,コウオン
細緻,細緻,サイチ
秘図,秘図,ヒズ
巳年,#N/A,#N/A
自船,自船,ジセン
固まり肉,#N/A,#N/A
ｓｅｐａｒａｔｅ,separate,0
ファシリティ,ファシリティ,ファシリティ
正房,正房,セイボウ
一季,一季,イッキ
長須鯨,ナガスクジラ,ナガスクジラ
スルホン,スルホン,#N/A
ベンゾ,ベンゾ,#N/A
供試,供試,キョウシ
極期,#N/A,#N/A
等温,等温,トウオン
セラレタリ,セラレタリ,0
演変,演変,エンペン
貴翰,貴翰,キカン
県議,県議,ケンギ
州際,州際,シュウサイ
接受,接受,セツジュ
東半,東半,トウハン
丕顕,＊,ヒケン
合営,#N/A,#N/A
利食い,利食い,リグイ
ｊｐｎ,ＪＰＮ,ジェーピーエヌ
ｏｕｔｐｕｔ,output,0
ｓｄｓ,ＳＤＳ,#N/A
ｔｉｆｆ,ＴＩＦＦ,#N/A
コルサ,コルサ,コルサ
吹け上がる,#N/A,#N/A
ｂｌｉｎｄ,blind,0
ｂｒｉ,ＢＲＩ,#N/A
ｄｉｒｅｃｔｉｏｎ,direction,0
ｅｖｅｒｙｏｎｅ,everyone,0
ｅｖｅｒｙｔｈｉｎｇ,everything,0
ｔｏｐｉｃｓ,topics,0
オナー,オナー,オナー
コラボ,コラボ,#N/A
チュ,チュ,0
トゥナイト,トゥナイト,#N/A
プライズ,プライズ,プライズ
有り無し,有り無し,アリナシ
忌中,忌中,キチュウ
立夏,立夏,リッカ
ｆｅａｔｕｒｉｎｇ,featuring,0
ｍｅｅｔ,meet,0
あんよ,あんよ,アンヨ
ダイナモ,ダイナモ,ダイナモ
ちゃんこ鍋,ちゃんこ鍋,チャンコナベ
でんでん,電電,デンデン
ベーシスト,ベーシスト,#N/A
マチネー,マチネー,マチネー
リペアー,リペアー,#N/A
黒蜜,黒蜜,クロミツ
骨法,骨法,コッポウ
雪肌,雪肌,ユキハダ
当て馬,あて馬,アテウマ
馴れ合う,馴れ合う,ナレアウ
剥げ,はげ,ハゲ
負け越す,負け越す,マケコス
栄進,栄進,エイシン
下生,#N/A,#N/A
凶弾,凶弾,キョウダン
仏学,仏学,ブツガク
妄作,#N/A,#N/A
厲王,厲王,0
選り出す,より出す,ヨリダス
ギトギト,ギトギト,0
スタジャン,スタジャン,#N/A
ドランカー,ドランカー,#N/A
ナイトメア,ナイトメア,ナイトメア
ハープシコード,ハープシコード,ハープシコード
バカップル,#N/A,#N/A
暗め,暗め,クラメ
角部屋,#N/A,#N/A
出涸らし,出がらし,デガラシ
初号,初号,ショゴウ
登下校,#N/A,#N/A
コミュナル,コミュナル,#N/A
勲記,勲記,クンキ
諸邦,諸邦,ショホウ
入質,入質,ニュウシチ
必置,必置,ヒッチ
このしろ,コノシロ,コノシロ
トローリング,トローリング,トローリング
ファース,ファース,ファース
民報,民報,ミンポウ
ｃｏｎｃｅｒｎｉｎｇ,concerning,0
グリコール,グリコール,#N/A
ブラウニー,ブラウニー,#N/A
小籠,#N/A,#N/A
白餡,白あん,シロアン
筏師,筏師,イカダシ
不味,不味,フミ
噴門,噴門,フンモン
ｈｏｍｏｓｅｘｕａｌ,homosexual,0
柔媚,柔媚,ジュウビ
暢達,暢達,チョウタツ
肝試し,肝試し,キモダメシ
キャピトル,キャピトル,キャピトル
テレワーク,テレワーク,#N/A
ポリテクニーク,ポリテクニーク,#N/A
あわわ,#N/A,#N/A
ググッ,ググッ,0
ぐしゃり,ぐしゃり,グシャリ
クスクス鱻cuscus,クスクス,クスクス
しらっと,しらっと,シラット
ちょんぼ,ちょんぼ,チョンボ
ツモ,ツモ,ツモ
パンテラ,パンテラ,#N/A
ボンテージ,ボンテージ,#N/A
一っ飛び,ひとっ飛び,ヒトットビ
角目,角目,ツノメ
見台,見台,ケンダイ
四十路,与三次,ヨソジ
失血,失血,シッケツ
出院,#N/A,#N/A
西空,#N/A,#N/A
全弾,全弾,ゼンダン
疎林,疎林,ソリン
跳ばす,飛ばす,トバス
冬木,冬樹,フユキ
投扇,投扇,トウセン
半泣き,半泣き,ハンナキ
半魚,半魚,ハンギョ
聞き捨てる,聞き捨てる,キキステル
目筋,#N/A,#N/A
ａｕｆｌ,aufl,0
ｍｏｅｕｒｓ,moeurs,0
間然,間然,カンゼン
教門,教門,キョウモン
古器,古器,コキ
山民,山民,サンミン
諸部,#N/A,#N/A
唱え言,唱え言,トナエゴト
水垢離,水ごり,ミズゴリ
梅文,#N/A,#N/A
飛揚,飛揚,ヒヨウ
戊申,戊申,ボシン
奉奠,奉奠,ホウテン
褒野,褒野,0
北流,北流,ホクリュウ
野遊び,野遊び,ノアソビ
同病,同病,ドウビョウ
離床,離床,リショウ
オウン,オウン,#N/A
隠れ宿,#N/A,#N/A
鞍上,鞍上,アンジョウ
心悸,心悸,シンキ
鮮鋭,鮮鋭,センエイ
ｃａｎｎｏｔ,cannot,0
ｃｏｍｍｅ,comme,0
ｄｉａｒｙ,diary,0
アドベント,アドベント,#N/A
エープ,エープ,#N/A
ルミナス,ルミナス,#N/A
介党鱈,スケトウダラ,スケトウダラ
合皮,合皮,ゴウヒ
煮麺,にゅうめん,ニュウメン
取り直し,取り直し,トリナオシ
水炊き,水炊き,ミズタキ
功力,功力,クリキ
山雲,山雲,サンウン
師資,師資,シシ
身拵え,身ごしらえ,ミゴシラエ
唐変木,とうへんぼく,トウヘンボク
仏智,#N/A,#N/A
ｊｓａ,ＪＳＡ,#N/A
新線,新線,シンセン
ピースメーカー,ピースメーカー,ピースメーカー
種取り,種取り,タネトリ
食べ比べ,#N/A,#N/A
政綱,政綱,セイコウ
停会,停会,テイカイ
肉牛,肉牛,ニクギュウ
古法,古法,コホウ
告諭,告諭,コクユ
親任,親任,シンニン
地税,#N/A,#N/A
反帝,反帝,ハンテイ
エンシェント,エンシェント,#N/A
クレアチニン,クレアチニン,クレアチニン
クロロフィリン,クロロフィリン,#N/A
混生,混生,コンセイ
酒石,酒石,シュセキ
鮮赤,鮮赤,センセキ
背黒,#N/A,#N/A
堅果,堅果,ケンカ
小輪,小輪,ショウリン
苔桃,コケモモ,コケモモ
東流,とうりゅう,トウリュウ
老幼,老幼,ロウヨウ
シミュレート,シミュレート,シミュレート
砕屑,砕屑,サイセツ
ｅｆｆｉｃｉｅｎｃｙ,efficiency,0
ｗｏｒｔｈ,worth,0
官財,官財,カンザイ
生販,生販,セイハン
キャッシャー,キャッシャー,キャッシャー
クリフ,クリフ,クリフ
スタッカート,スタッカート,スタッカート
チュッチュッ,チュッチュッ,0
下張り,下張り,シタバリ
晦渋,晦渋,カイジュウ
生々,生々,ショウジョウ
積雲,積雲,セキウン
花野,花野,ハナノ
疑点,疑点,ギテン
哲理,哲理,テツリ
唐門,唐門,カラモン
堂主,堂主,ドウシュ
ミニバス,ミニバス,ミニバス
リヤカー,リヤカー,リヤカー
襟刳り,襟ぐり,エリグリ
路盤,路盤,ロバン
回旋,回旋,カイセン
ライトモチーフ,ライトモチーフ,ライトモチーフ
化仏,#N/A,#N/A
角書き,#N/A,#N/A
神使,神使,シンシ
組み版,組み版,クミハン
通解,通解,ツウカイ
ａｂｕｓｅ,abuse,0
コラボレート,コラボレート,#N/A
ａｗａｃｓ,ＡＷＡＣＳ,#N/A
隠宅,隠宅,インタク
爆装,#N/A,#N/A
覆滅,覆滅,フクメツ
兵家,兵家,ヘイカ
コラボレーティブ,コラボレーティブ,#N/A
鹿肉,#N/A,#N/A
窯変,窯変,ヨウヘン
緑み,#N/A,#N/A
乞い求める,#N/A,#N/A
作り成す,#N/A,#N/A
主尊,#N/A,#N/A
重犯,重犯,ジュウハン
吏部,リブ,リブ
冪,#N/A,#N/A
アクセシビリティー,アクセシビリティー,#N/A
漸近,漸近,ゼンキン
ギャッチ,ギャッチ,#N/A
構音,構音,コウオン
黒炭,黒ずみ,クロズミ
小枕,#N/A,#N/A
熱素,#N/A,#N/A
異方,異方,イホウ
カンボク,かん木,カンボク
乙地,#N/A,#N/A
入夫,入夫,ニュウフ
帰村,帰村,キソン
帯剣,帯剣,タイケン
県債,県債,ケンサイ
鋼線,鋼線,コウセン
どうだん,＊,ドウダン
控え柱,#N/A,#N/A
三竦み,三すくみ,サンスクミ
初生,初生,ショセイ
宵越し,宵越し,ヨイゴシ
注水,注水,チュウスイ
プシュケー,プシュケー,プシュケー
ｄｅｓｔｉｎａｔｉｏｎ,destination,0
ｓｔａｔｉｓｔｉｃａｌ,statistical,0
バジェット,バジェット,バジェット
文稿,文稿,ブンコウ
アデノイド,アデノイド,アデノイド
クルトン,クルトン,クルトン
スラッガー,スラッガー,スラッガー
つみれ,つみれ,ツミレ
どんこ,どんこ,ドンコ
ふわっ,#N/A,#N/A
気孔,気孔,キコウ
厚焼き,厚焼き,アツヤキ
豚腿,#N/A,#N/A
復溜,復溜,フクリュウ
膵炎,すいえん,スイエン
襞襞,#N/A,#N/A
ｃｏｎｔｒｉｂｕｔｅｄ,contributed,0
ターナ,ターナ,#N/A
堕罪,堕罪,ダザイ
謬説,#N/A,#N/A
家居,家居,カキョ
官幣,官幣,カンペイ
脱党,脱党,ダットウ
労協,労協,ロウキョウ
押送,押送,オウソウ
嘉納,嘉納,カノウ
架蔵,架蔵,カゾウ
室礼,しつらい,シツライ
小滝,#N/A,#N/A
壬戌,#N/A,#N/A
聖断,聖断,セイダン
仙花,仙花,センカ
葬制,葬制,ソウセイ
地文,#N/A,#N/A
綴り合わせる,つづりあわせる,ツヅリアワセル
日宋,日宋,ニッソウ
拝辞,拝辞,ハイジ
部屋飾り,#N/A,#N/A
將軍,將軍,0
朶,朶,0
蒿雀,青地,アオジ
ａｒｏｕｎｄ,around,0
ｓｐｅａｋ,speak,0
ｘｉａｎｇ,xiang,0
ゼブ,ゼブ,#N/A
アバント,アバント,#N/A
グレービー,グレービー,#N/A
湯漬け,湯づけ,ユヅケ
乳肉,#N/A,#N/A
アバンティ,アバンティ,0
イザナギノミコト,イザナギノミコト,0
はしこい,捷い,ハシコイ
ほっこり,ほっこり,ホッコリ
臼砲,臼砲,キュウホウ
猿股,サルマタ,サルマタ
下令,下令,カレイ
官物,#N/A,#N/A
議奏,議奏,ギソウ
宮入り,宮入,ミヤイリ
弓馬,弓馬,キュウバ
釧,釧路,クシロ
軍陣,軍陣,グンジン
古町,こまち,コマチ
勾当,勾当,コウトウ
行装,行装,コウソウ
賜り物,賜り物,タマワリモノ
庶出,庶出,ショシュツ
小休,小休,ショウキュウ
誠忠,誠忠,セイチュウ
前住,前住,ゼンジュウ
池畔,池畔,チハン
赴,赴,0
壁代,#N/A,#N/A
夜もすがら,夜もすがら,ヨモスガラ
遊侠,遊侠,ユウキョウ
落首,落首,ラクシュ
郎従,郎従,ロウジュウ
ｃａｋｅ,cake,0
管状,管状,カンジョウ
少陽,少陽,ショウヨウ
遊部,#N/A,#N/A
ｅｃｏｎｏｍｉｃｓ,economics,0
ｉｍｍｉｇｒａｔｉｏｎ,immigration,0
ｓｔｏｃｋ,stock,0
頭語,頭語,トウゴ
残尿,#N/A,#N/A
歯根,歯根,シコン
棍,＊,コン
スピロヘータ,スピロヘータ,スピロヘータ
羊蹄,羊蹄,ギシギシ
警世,警世,ケイセイ
座面,#N/A,#N/A
私憤,私憤,シフン
早蕨,早蕨,サワラビ
独文,独文,ドクブン
ｍｅｄｉｃａｒｅ,medicare,0
アウトリーチ,アウトリーチ,#N/A
ｎｏｔｅｓ,notes,0
拡販,拡販,カクハン
リキシャ,力者,リキシャ
ディレッタント,ディレッタント,ディレッタント
ビィーン,ビィーン,0
ぴりり,#N/A,#N/A
楽壇,楽壇,ガクダン
割り裂く,#N/A,#N/A
健啖,健啖,ケンタン
孤影,孤影,コエイ
鼓笛,鼓笛,コテキ
士魂,士魂,シコン
事々しい,ことごとしい,コトゴトシイ
裳着,模擬,モギ
席主,席主,セキシュ
孫太郎,孫太郎,マゴタロウ
打ち出し,打ち出し,ウチダシ
端舟,#N/A,#N/A
俳誌,俳誌,ハイシ
描かす,描かす,エガカス
冷肉,冷肉,レイニク
沁,沁,0
燒,燒,0
鏨,たがね,タガネ
角櫓,#N/A,#N/A
描き足す,#N/A,#N/A
沢蟹,サワガニ,サワガニ
ｌｏｃａｔｉｏｎ,location,0
ｍａｒｔｅｎｓ,martens,0
所立,#N/A,#N/A
本証,本証,ホンショウ
瀆神,＊,トクシン
ｃａｒｒｙ,carry,0
ｓｃｉｅｎｃｅｓ,sciences,0
メモワール,メモワール,メモワール
五蘊,五蘊,ゴウン
而不,而不,0
ｔｕｒ,ＴＵＲ,#N/A
カンツォーネ,カンツォーネ,カンツォーネ
モック,モック,#N/A
安位,安位,アンイ
移居,移居,イキョ
彩画,彩画,サイガ
作劇,作劇,サクゲキ
若郎女,#N/A,#N/A
手鑑,手鏡,テカガミ
終刊,終刊,シュウカン
大監,だいげん,ダイゲン
定斎,定斎,ジョウサイ
底意,底意,ソコイ
浮絵,浮絵,ウキエ
来演,来演,ライエン
掾,＊,ジョウ
石筍,石筍,セキジュン
町側,#N/A,#N/A
塔屋,当夜,トウヤ
ｅｄｕｃａｔｉｏｎａｌ,educational,0
巡検,巡検,ジュンケン
ｉｎｄｅｐｅｎｄｅｎｔ,independent,0
贓品,＊,ゾウヒン
工鉱業,#N/A,#N/A
非訟,非訟,ヒショウ
右欄,＊,ウラン
ハープーン,ハープーン,ハープーン
ｆｕｎｃｔｉｏｎ,function,0
ｉｎｔｅｒｆａｃｅ,interface,0
クオーテーション,クオーテーション,#N/A
ベンジル,弁じる,ベンジル
メラミン,メラミン,メラミン
受電,受電,ジュデン
ｏｄｅｆｉｃｉｅｎｃｙ,odeficiency,0
かあかあ,#N/A,#N/A
黄砂,黄砂,コウサ
滑膜,#N/A,#N/A
種名,種名,シュメイ
烏揚羽,カラスアゲハ,カラスアゲハ
雀榕,赤穂,アコウ
西組,西組,ニシグミ
総状,総状,ソウジョウ
ａｓｓｅｓｓｍｅｎｔ,assessment,0
下げ止まる,#N/A,#N/A
年画,年画,ネンガ
竜鳳,竜鳳,リュウホウ
コルネ,コルネ,コルネ
子房,子房,シボウ
出塁,出塁,シュツルイ
不仁,不仁,フジン
牝狐,#N/A,#N/A
ヤッピー,ヤッピー,ヤッピー
振り売り,振り売り,フリウリ
学匠,学匠,ガクショウ
蘇らす,#N/A,#N/A
岩戸,岩戸,イワト
獄卒,獄卒,ゴクソツ
終極,終極,シュウキョク
舌音,#N/A,#N/A
総序,#N/A,#N/A
法座,法座,ホウザ
力能,#N/A,#N/A
榻,＊,トウ
クイントゥス,クイントゥス,0
私度,私度,シド
人法,人法,ニンポウ
先乗り,先乗り,サキノリ
前陣,前陣,ゼンジン
多宝,多宝,タホウ
之繞,#N/A,#N/A
来寇,来寇,ライコウ
流行歌,はやり歌,ハヤリウタ
霊学,霊学,レイガク
ｃｏｐｐｅｒ,copper,0
ｄｉｍｅｎｓｉｏｎａｌ,dimensional,0
ｇｏｌｄｅｎ,golden,0
ザカ,座下,ザカ
ちん車,チングルマ,チングルマ
ピルビン,ピルビン,#N/A
顕花,＊,ケンカ
時衆,時衆,ジシュウ
身土,身土,シンド
探鳥,探鳥,タンチョウ
薄塩,薄塩,ウスジオ
洋薬,ようやく,ヨウヤク
アグロバクテリウム,アグロバクテリウム,#N/A
測距,#N/A,#N/A
日齢,ニチレイ,ニチレイ
ｆｕｅｌ,fuel,0
パイル,パイル,パイル
石張り,石張り,イシバリ
袋帯,袋帯,フクロオビ
ｏｃｃｕｐａｔｉｏｎ,occupation,0
ゲゼル,ゲゼル,0
ステープル,ステープル,#N/A
造籍,#N/A,#N/A
担税,担税,タンゼイ
反落,反落,ハンラク
グレーハウンド,グレーハウンド,グレーハウンド
段飾り,段飾り,ダンカザリ
竹炭,#N/A,#N/A
蓮池,蓮池,ハスイケ
オケアノス,オケアノス,0
ダライ,ダライ,ダライ
釈義,釈義,シャクギ
首枷,首枷,クビカセ
神身,神身,シンシン
仁者,仁者,ジンシャ
正音,正音,セイオン
仙窟,せんくつ,センクツ
輾転,＊,テンテン
ズルイ,ズルイ,0
パーセル,パーセル,#N/A
ヒッキー,#N/A,#N/A
ラミー鱻ramie,ラミー,ラミー
リソ,リソ,#N/A
右曲がり,#N/A,#N/A
空吹かし,#N/A,#N/A
見合わせ,#N/A,#N/A
速歩き,#N/A,#N/A
袖丈,そでたけ,ソデタケ
難有り,#N/A,#N/A
飛び出し,飛び出し,トビダシ
付け睫,つけまつげ,ツケマツゲ
溶け残る,#N/A,#N/A
雷魚,雷魚,ライギョ
老い先,老い先,オイサキ
区議,区議,クギ
宗法,宗法,シュウホウ
読み聞かす,#N/A,#N/A
スキンク,スキンク,0
再話,再話,サイワ
小曲,小曲,ショウキョク
立花,立花,リッカ
デザイアー,デザイアー,#N/A
メッシュ,メッシュ,メッシュ
帯祝い,帯祝い,オビイワイ
油種,油種,ユシュ
ｐａｒｋｅｒ,parker,0
ｓｏｌｏｎ,solon,0
君民,君民,クンミン
私擬,私擬,シギ
全欧,全欧,ゼンオウ
友邦,友邦,ユウホウ
ｒａｎｄｏｍ,random,0
ｓｐｅｃｉｆｉｃ,specific,0
タングステン,タングステン,タングステン
上げ底,上げ底,アゲゾコ
潜時,潜時,センジ
コンサバ,コンサバ,#N/A
多調,たちょう,タチョウ
退館,退館,タイカン
ミリレム,ミリレム,ミリレム
靴先,#N/A,#N/A
孫請け,#N/A,#N/A
入り船,入船,イリフネ
背高,背高,セイタカ
満水,満水,マンスイ
小書き,小書,コガキ
全冊,全冊,ゼンサツ
唐子,からこ,カラコ
爆雷,爆雷,バクライ
ｓｈａｍｐｏｏ,shampoo,0
ｓｐｏ,ＳＰＯ,#N/A
たなご,たなご,タナゴ
チャイブ,チャイブ,チャイブ
パピローマウイルス,パピローマウイルス,#N/A
ハンドボール,ハンドボール,ハンドボール
ホンソメワケベラ,ホンソメワケベラ,0
後屈,後屈,コウクツ
死重,死重,シジュウ
煮浸し,煮びたし,ニビタシ
種袋,#N/A,#N/A
焼き麩,焼き麸,ヤキフ
水澄まし,ミズスマシ,ミズスマシ
恥垢,恥垢,チコウ
白斑,白斑,ハクハン
白朮,びゃくじゅつ,ビャクジュツ
分体,分体,ブンタイ
スティーブ钃ジョブズ,スティーブ・ジョブズ,0
ポーション,ポーション,ポーション
旧札,#N/A,#N/A
社歌,社歌,シャカ
付保,#N/A,#N/A
ｃｈｉｎｏｉｓ,chinois,0
ｈａｐｐｙ,happy,0
ｈｕｎｄｒｅｄ,hundred,0
ｓｕｐｅｒｍａｎ,superman,0
タングラム,タングラム,タングラム
フィラー,フィラー,#N/A
魚信,魚信,ギョシン
倒置,倒置,トウチ
アオザイ,アオザイ,#N/A
カトラリー,カトラリー,#N/A
暗君,暗君,アンクン
羽釜,羽釜,ハガマ
家数,家数,ヤカズ
火除け,日よけ,ヒヨケ
幹道,幹道,カンドウ
窮民,窮民,キュウミン
群参,群参,グンサン
群立,群立,グンリツ
古謡,古謡,コヨウ
残影,残影,ザンエイ
鍾馗,鍾馗,ショウキ
晴嵐,晴嵐,セイラン
正嫡,正嫡,セイチャク
生祠,生祠,セイシ
石人,石人,セキジン
切り米,切米,キリマイ
宣撫,せんぶ,センブ
側柱,側柱,ガワバシラ
鋳銭,鋳銭,チュウセン
唐本,唐本,トウホン
屯集,屯集,トンシュウ
抜け荷,抜け荷,ヌケニ
版築,版築,ハンチク
姫王,#N/A,#N/A
奉答,奉答,ホウトウ
無足,無足,ムソク
目代,もくだい,モクダイ
旅所,旅所,タビショ
両所,両所,リョウショ
和戦,和戦,ワセン
讖,＊,シン
驥尾,＊,キビ
